feature_id,feature,feature_description,collected,compiled,elicitation_day,elicitation_month,elicitation_year,updated_day,updated_month,updated_year,domain,settlement,prelim_value,value,stimuli,answer,comment
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,13,7,2022,23,3,2023,Historical phonology,Dzhilikhur,j,ɣ / ɣʲ / j,у1рдеГ',urdej,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,13,7,2022,23,3,2023,Historical phonology,Dzhilikhur,j,ɣ / ɣʲ / j,у1рдеГ',urdej,сложно
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,16,7,2022,23,3,2023,Historical phonology,Khnov,gʲ,g / gʲ,у1рдеГ',ürdegʲ,сложно
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,16,7,2022,23,3,2023,Historical phonology,Khnov,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,17,7,2022,23,3,2023,Historical phonology,Khnov,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,17,7,2022,23,3,2023,Historical phonology,Khnov,gʲ,g / gʲ,у1рдеГ',ürdégʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,18,7,2022,23,3,2023,Historical phonology,Kiche,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,18,7,2022,23,3,2023,Historical phonology,Kiche,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,23,3,2023,Historical phonology,Kala,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,23,3,2023,Historical phonology,Kala,gʲ,g / gʲ,у1рдеГ',ürdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,23,3,2023,Historical phonology,Shinaz,gʲ,g / gʲ,у1рдеГ',ürdegʲ,слышал не говорят
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,19,7,2022,23,3,2023,Historical phonology,Shinaz,gʲ,g / gʲ,у1рдеГ',ürdegʲ,"слышал, не говорят"
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,21,7,2022,23,3,2023,Historical phonology,Amsar,gʲ,g / gʲ,у1рдеГ',urdegʲ,
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,21,7,2022,23,3,2023,Historical phonology,Amsar,gʲ,g / gʲ,у1рдеГ',urdegʲ,сложно понять есть ли палатализация
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,22,7,2022,23,3,2023,Historical phonology,Rutul,gʲ,g / gʲ,у1рдеГ',urdegʲ,сложно
10,g / gʲ final lenition : у1рдеГ',"In a simple rule, some dialects are expected to have a [+velar, +high, -back, -cont, +voice, -son] > [+cont] / _# phonetic alternation. By this rule we expect lenition of word-final /g/ and /gʲ/ to /ɣ/ and /ɣʲ/. In practice, we diagnose this by asking for a cognate realisations of two inter-dialectal lexemes /ɢarg/ 'male sheep' and /uˁrdegʲ/ 'wild duck'. The sounds in check (preliminary values) are the finals of two words. In final values, values g / gʲ are grouped together as [-cont], and values ɣ / ɣʲ / j are grouped together as [+cont]. The value [j] is expected, because my ear cannot always distinguish between it and a fronted velar [ɣʲ], which is expected on structural level.",Nikita Beklemishev,Nikita Beklemishev,22,7,2022,23,3,2023,Historical phonology,Rutul,gʲ,g / gʲ,у1рдеГ',ürdägʲ,
